text1	labels
During Night Dragon, threat actors used Cain & Abel to crack password hashes.	['T1110.002']
FIN6 has extracted password hashes from ntds.dit to crack offline.	['T1110.002']
Net Crawler uses a list of known credentials gathered through credential dumping to guess passwords to accounts as it spreads throughout a network.	['T1110.002']
APT28 has used a brute-force/password-spray tooling that operated in two modes: in password-spraying mode it conducted approximately four authentication attempts per hour per targeted account over the course of several days or weeks. APT28 has also used a Kubernetes cluster to conduct distributed, large-scale password spray attacks.	['T1110.003']
APT29 has conducted brute force password spray attacks.	['T1110.003']
APT33 has used password spraying to gain access to target systems.	['T1110.003']
"Bad Rabbit’s ""infpub.dat"" file uses NTLM login credentials to brute force Windows machines."	['T1110.003']
Chimera has used multiple password spraying attacks against victim's remote services to obtain valid user and administrator accounts.	['T1110.003']
CrackMapExec can brute force credential authentication by using a supplied list of usernames and a single password.	['T1110.003']
HEXANE has used password spraying attacks to obtain valid credentials.	['T1110.003']
Lazarus Group malware attempts to connect to Windows shares for lateral movement by using a generated list of usernames, which center around permutations of the username Administrator, and weak passwords.	['T1110.003']
Leafminer used a tool called Total SMB BruteForcer to perform internal password spraying.	['T1110.003']
Linux Rabbit brute forces SSH passwords in order to attempt to gain access and install its malware onto the server.	['T1110.003']
Sandworm Team has used a script to attempt RPC authentication against a number of hosts.	['T1110.003']
Silent Librarian has used collected lists of names and e-mail accounts to use in password spraying attacks against private sector targets.	['T1110.003']
Chimera has used credential stuffing against victim's remote services to obtain valid accounts.	['T1110.004']
TrickBot uses brute-force attack against RDP with rdpscanDll module.	['T1110.004']
Chimera has registered alternate phone numbers for compromised users to intercept 2FA codes sent via SMS.	['T1111']
LAPSUS$ has replayed stolen session token and passwords to trigger simple-approval MFA prompts in hope of the legitimate user will grant necessary approval.	['T1111']
Operation Wocao has used a custom collection method to intercept two-factor authentication soft tokens.	['T1111']
Sykipot is known to contain functionality that enables targeting of smart card technologies to proxy authentication for connections to restricted network resources using detected hardware tokens.	['T1111']
A Patchwork payload deletes Resiliency Registry keys created by Microsoft Office applications in an apparent effort to trick users into thinking there were no issues during application runs.	['T1112']
ADVSTORESHELL is capable of setting and deleting Registry values.	['T1112']
APT19 uses a Port 22 malware variant to modify several Registry keys.	['T1112']
APT41 used a malware variant called GOODLUCK to modify the registry in order to steal credentials.	['T1112']
Agent Tesla can achieve persistence by modifying Registry key entries.	['T1112']
Amadey has overwritten registry keys for persistence.	['T1112']
Attor's dispatcher can modify the Run registry key.	['T1112']
BACKSPACE is capable of deleting Registry keys, sub-keys, and values on a victim system.	['T1112']
"BADCALL modifies the firewall Registry key ""SYSTEM\CurrentControlSet\Services\SharedAccess\Parameters\FirewallPolicy\StandardProfileGloballyOpenPorts\\List""."	['T1112']
"Bankshot writes data into the Registry key ""HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Pniumj""."	['T1112']
BitPaymer can set values in the Registry to help in execution.	['T1112']
Blue Mockingbird has used Windows Registry modifications to specify a DLL payload.	['T1112']
"CSPY Downloader can write to the Registry under the ""%windir%"" variable to execute tasks."	['T1112']
"Cardinal RAT sets ""HKCU\Software\Microsoft\Windows NT\CurrentVersion\Windows\Load"" to point to its executable."	['T1112']
Caterpillar WebShell has a command to modify a Registry key.	['T1112']
CharmPower can remove persistence-related artifacts from the Registry.	['T1112']
Clambling can set and delete Registry keys.	['T1112']
Clop can make modifications to Registry keys.	['T1112']
ComRAT has encrypted and stored its orchestrator code in the Registry as well as a PowerShell script into the WsqmCons Registry key.	['T1112']
"Conficker adds keys to the Registry at ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Services"" and various other Registry locations."	['T1112']
CrackMapExec can create a registry key using wdigest.	['T1112']
Crimson can set a Registry key to determine how long it has been installed and possibly to indicate the version number.	['T1112']
DCSrv has created Registry keys for persistence.	['T1112']
During Operation Honeybee, the threat actors used batch files that modified registry keys.	['T1112']
EVILNUM can make modifications to the Regsitry for persistence.	['T1112']
"Earth Lusca modified the registry using the command ""reg add “HKEY_CURRENT_USER\Environment” /v UserInitMprLogonScript /t REG_SZ /d “[file path]”"" for persistence."	['T1112']
Ember Bear has used an open source batch script to modify Windows Defender registry keys.	['T1112']
Exaramel for Windows adds the configuration to the Registry in XML format.	['T1112']
Explosive has a function to write itself to Registry values.	['T1112']
"FELIXROOT deletes the Registry key ""HKCU\Software\Classes\Applications\rundll32.exe\shell\open""."	['T1112']
Ferocious has the ability to add a Class ID in the current user Registry hive to enable persistence mechanisms.	['T1112']
Gelsemium has the ability to store its components in the Registry.	['T1112']
"Gorgon Group malware can deactivate security mechanisms in Microsoft Office by editing several keys and values under ""HKCU\Software\Microsoft\Office\""."	['T1112']
"Grandoreiro can store its configuration in the Registry at ""HKCU\Software\"" under frequently changing names including ""%USERNAME%"" and ""ToolTech-RM""."	['T1112']
GreyEnergy modifies conditions in the Registry and adds keys.	['T1112']
HOPLIGHT has modified Managed Object Format (MOF) files within the Registry to run specific commands and create persistence on the system.	['T1112']
HermeticWiper has the ability to modify Registry keys to disable crash dumps, colors for compressed files, and pop-up information about folders and desktop items.	['T1112']
Honeybee uses a batch file that modifies Registry keys to launch a DLL into the svchost.exe process.	['T1112']
Hydraq creates a Registry subkey to register its created service, and can also uninstall itself later by deleting this value. Hydraq's backdoor also enables remote attackers to modify and delete subkeys.	['T1112']
"HyperStack can add the name of its communication pipe to ""HKLM\SYSTEM\\CurrentControlSet\\Services\\lanmanserver\\parameters\NullSessionPipes""."	['T1112']
InvisiMole has a command to create, set, copy, or delete a specified Registry key or value.	['T1112']
"KEYMARBLE has a command to create Registry entries for storing data under ""HKEY_CURRENT_USER\SOFTWARE\Microsoft\WABE\DataPath""."	['T1112']
KONNI has modified registry keys of ComSysApp, Svchost, and xmlProv on the machine to gain persistence.	['T1112']
Kimsuky has modified Registry settings for default file associations to enable all macros and for persistence.	['T1112']
"LoJax has modified the Registry key ""‘HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\Session Manager\BootExecute’"" from ""‘autocheck autochk *’"" to ""‘autocheck autoche *’""."	['T1112']
Magic Hound has modified Registry settings for security tools.	['T1112']
MegaCortex has added entries to the Registry for ransom contact information.	['T1112']
Metamorfo has written process names to the Registry, disabled IE browser features, deleted Registry keys, and changed the ExtendedUIHoverTime key.	['T1112']
"Mosquito stores configuration values under the Registry key ""HKCU\Software\Microsoft\[dllname]"" and modifies Registry keys under ""HKCR\CLSID\...\InprocServer32""with a path to the launcher."	['T1112']
NETWIRE stores its configuration file within the Registry.	['T1112']
NanoCore has the capability to edit the Registry.	['T1112']
Neoichor has the ability to configure browser settings by modifying Registry entries under `HKEY_CURRENT_USER\Software\Microsoft\Internet Explorer`.	['T1112']
Nerex creates a Registry subkey that registers a new service.	['T1112', 'T1543.003']
"Once Shamoon has access to a network share, it enables the RemoteRegistry service on the target system. It will then connect to the system with RegConnectRegistryW and modify the Registry to disable UAC remote restrictions by setting ""SOFTWARE\Microsoft\Windows\CurrentVersion\Policies\System\LocalAccountTokenFilterPolicy"" to 1."	['T1112']
Operation Wocao has enabled Wdigest by changing the registry value from 0 to 1.	['T1112']
Orz can perform Registry operations.	['T1112']
PHOREAL is capable of manipulating the Registry.	['T1112']
"PLAINTEE uses ""reg add"" to add a Registry Run key for persistence."	['T1112']
"Pillowmint has stored its malicious payload in the registry key ""HKLM\SOFTWARE\Microsoft\DRM""."	['T1112']
PipeMon has stored its encrypted payload in the Registry.	['T1112']
PlugX has a module to create, delete, or modify Registry keys.	['T1112']
PoetRAT has made registry modifications to alter its behavior upon execution.	['T1112']
PoisonIvy creates a Registry subkey that registers a new system device.	['T1112']
PolyglotDuke can write encrypted JSON configuration files to the Registry.	['T1112']
PowerShower has added a registry key so future powershell.exe instances are spawned off-screen by default, and has removed all registry entries that are left behind during the dropper process.	['T1112']
QuasarRAT has a command to edit the Registry on the victim’s machine.	['T1112']
REvil can save encryption parameters and system information to the Registry.	['T1112']
ROKRAT can modify the `HKEY_CURRENT_USER\Software\Microsoft\Office\` registry key so it can bypass the VB object model (VBOM) on a compromised host.	['T1112']
Reg may be used to interact with and modify the Windows Registry of a local or remote system at the command-line interface.	['T1112']
RegDuke can store its encryption key in the Registry.	['T1112']
Regin appears to have functionality to modify remote Registry information.	['T1112']
Remcos has full control of the Registry, including the ability to modify it.	['T1112']
Rover has functionality to remove Registry Run key persistence as a cleanup procedure.	['T1112']
SILENTTRINITY can modify registry keys, including to enable or disable Remote Desktop Protocol (RDP).	['T1112']
SMOKEDHAM has modified registry keys for persistence, to enable credential caching for credential access, and to facilitate lateral movement via RDP.	['T1112']
SOUNDBITE is capable of modifying the Registry.	['T1112']
"SUNBURST had commands that allow an attacker to write or delete registry keys, and was observed stopping services by setting their ""HKLM\SYSTEM\CurrentControlSet\services\\[service_name]\\Start"" registry entries to value 4. It also deleted previously-created Image File Execution Options (IFEO) Debugger registry values and registry keys related to HTTP proxy to clean up traces of its activity."	['T1112']
ShimRat has registered two registry keys for shim databases.	['T1112']
"Sibot has installed a second-stage script in the ""HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\sibot"" registry key."	['T1112']
Silence can create, delete, or modify a specified Registry key or value.	['T1112']
SynAck can manipulate Registry keys.	['T1112']
"SysUpdate can write its configuration file to ""Software\Classes\scConfig"" in either ""HKEY_LOCAL_MACHINE"" or ""HKEY_CURRENT_USER""."	['T1112']
TA505 has used malware to disable Windows Defender through modification of the Registry.	['T1112']
"TYPEFRAME can install encrypted configuration data under the Registry key ""HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\ShellCompatibility\Applications\laxhost.dll"" and ""HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\PrintConfigs""."	['T1112']
"Taidoor has the ability to modify the Registry on compromised hosts using ""RegDeleteValueA"" and ""RegCreateKeyExA""."	['T1112']
"TajMahal can set the ""KeepPrintedJobs"" attribute for configured printers in ""SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Print\\Printers"" to enable document stealing."	['T1112']
Tarrask is able to delete the Security Descriptor (`SD`) registry subkey in order to “hide” scheduled tasks.	['T1112']
ThreatNeedle can save its configuration data as the following RC4-encrypted Registry key: `HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\GameCon`.	['T1112']
TinyTurla can set its configuration parameters in the Registry.	['T1112']
TrickBot can modify registry entries.	['T1112']
Turla has used the Registry to store encrypted payloads.	['T1112']
"Valak has the ability to modify the Registry key ""HKCU\Software\ApplicationContainer\Appsw64"" to store information regarding the C2 server and downloads."	['T1112']
"Volgmer stores the encoded configuration file in the Registry key ""HKEY_LOCAL_MACHINE\SYSTEM\CurrentControlSet\Control\WMI\Security""."	['T1112']
WarzoneRAT can create `HKCU\Software\Classes\Folder\shell\open\command` as a new registry key during privilege escalation.	['T1112']
"WastedLocker can modify registry values within the ""Software\Microsoft\Windows\CurrentVersion\Internet Settings\ZoneMap"" registry key."	['T1112']
Waterbear has deleted certain values from the Registry to load a malicious DLL.	['T1112']
"Wizard Spider has modified the Registry key ""HKLM\System\CurrentControlSet\Control\SecurityProviders\WDigest"" by setting the ""UseLogonCredential"" registry value to ""1"" in order to force credentials to be stored in clear text in memory."	['T1112']
"Zeus Panda modifies several Registry keys under ""HKCU\Software\Microsoft\Internet Explorer\ PhishingFilter\"" to disable phishing filters."	['T1112']
creates a Registry subkey that registers a new system device.	['T1112', 'T1112']
njRAT can create, delete, or modify a specified Registry key or value.	['T1112']
zwShell can modify the Registry.	['T1112']
"A JHUHUGIT variant takes screenshots by simulating the user pressing the ""Take Screenshot"" key (VK_SCREENSHOT), accessing the screenshot saved in the clipboard, and converting it to a JPG image."	['T1113']
A variant of Zebrocy captures screenshots of the victim’s machine in JPEG and BMP format.	['T1113']
APT28 has used tools to take screenshots from victims.	['T1113']
APT34 has a tool called CANDYKING to capture a screenshot of user's desktop.	['T1113']
APT39 has used a screen capture utility to take screenshots on a compromised host.	['T1113']
Agent Tesla can capture screenshots of the victim’s desktop.	['T1113']
AppleSeed can take screenshots on a compromised host by calling a series of APIs.	['T1113']
Aria-body has the ability to capture screenshots on compromised hosts.	['T1113']
Attor's has a plugin that captures screenshots of the target applications.	['T1113']
Azorult can capture screenshots of the victim’s machines.	['T1113']
BADNEWS has a command to take a screenshot and send it to the C2 server.	['T1113']
BISCUIT has a command to periodically take screenshots of the system.	['T1113']
BLUELIGHT has captured a screenshot of the display every 30 seconds for the first 5 minutes after initiating a C2 loop, and then once every five minutes thereafter.	['T1113']
BRONZE BUTLER has used a tool to capture screenshots.	['T1113']
BadPatch captures screenshots in .jpg format and then exfiltrates them.	['T1113']
Bandook is capable of taking an image of and uploading the current desktop.	['T1113']
BlackEnergy is capable of taking screenshots.	['T1113']
Cadelspy has the ability to capture screenshots and webcam photos.	['T1113']
Cannon can take a screenshot of the desktop.	['T1113']
Carbanak performs desktop video recording and captures screenshots of the desktop and sends it to the C2 server.	['T1113']
Cardinal RAT can capture screenshots.	['T1113']
Catchamas captures screenshots based on specific keywords in the window’s title.	['T1113']
Chaes can capture screenshots of the infected machine.	['T1113']
Chrommme has the ability to capture screenshots.	['T1113']
Clambling has the ability to capture screenshots.	['T1113']
"Cobalt Strike's ""beacon"" payload is capable of capturing screenshots."	['T1113']
Cobalt Strike's Beacon payload is capable of capturing screenshots.	['T1113']
ConnectWise can take screenshots on remote hosts.	['T1113']
CosmicDuke takes periodic screenshots and exfiltrates them.	['T1113']
Crimson contains a command to perform screen captures.	['T1113']
CrossRAT is capable of taking screen captures.	['T1113']
DOGCALL is capable of capturing screenshots of the victim's machine.	['T1113']
Dark Caracal took screenshots using their Windows malware.	['T1113']
Daserf can take screenshots.	['T1113']
Derusbi is capable of performing screen captures.	['T1113']
Dragonfly 2.0 has performed screen captures of victims, including by using a tool, scr.exe (which matched the hash of ScreenUtil).	['T1113']
Dragonfly has performed screen captures of victims, including by using a tool, scr.exe (which matched the hash of ScreenUtil).	['T1113']
Dragonfly has performed screen captures of victims.	['T1113']
DustySky captures PNG screenshots of the main screen.	['T1113']
Empire is capable of capturing screenshots on Windows and macOS systems.	['T1113']
EvilGrab has the capability to capture screenshots.	['T1113']
FinFisher takes a screenshot of the screen and displays it on top of all other windows for few seconds in an apparent attempt to hide some messages showed by the system during the setup process.	['T1113']
FlawedAmmyy can capture screenshots.	['T1113']
FruitFly takes screenshots of the user's desktop.	['T1113']
GOLD SOUTHFIELD has used the remote monitoring and management tool ConnectWise to obtain screen captures from victim's machines.	['T1113']
HALFBAKED can obtain screenshots from the victim.	['T1113']
HotCroissant has the ability to do real time screen viewing on an infected host.	['T1113']
Hydraq includes a component based on the code of VNC that can stream a live feed of the desktop of an infected host.	['T1113']
HyperBro has the ability to take screenshots.	['T1113']
InvisiMole can capture screenshots of not only the entire screen, but of each separate window open, in case they are overlapping.	['T1113']
Janicab captured screenshots and sent them out to a C2 server.	['T1113']
KONNI can take screenshots of the victim’s machine.	['T1113']
Kasidet has the ability to initiate keylogging and screen captures.	['T1113']
Kivars has the ability to capture screenshots on the infected host.	['T1113']
LitePower can take system screenshots and save them to `%AppData%`.	['T1113']
Lizar can take JPEG screenshots of an infected system.	['T1113']
LookBack can take desktop screenshots.	['T1113']
MacMa has used Apple’s Core Graphic APIs, such as `CGWindowListCreateImageFromArray`, to capture the user's screen and open windows.	['T1113']
MacSpy can capture screenshots of the desktop over multiple monitors.	['T1113']
Machete captures screenshots.	['T1113']
Malware used by Group5 is capable of watching the victim's screen.	['T1113']
Matryoshka is capable of performing screen captures.	['T1113']
Metamorfo can collect screenshots of the victim’s machine.	['T1113']
Micropsia takes screenshots every 90 seconds by calling the Gdi32.BitBlt API.	['T1113']
MuddyWater has used malware that can capture screenshots of the victim’s machine.	['T1113']
NETWIRE can capture the victim's screen.	['T1113']
ObliqueRAT can capture a screenshot of the current screen.	['T1113']
OilRig has a tool called CANDYKING to capture a screenshot of user's desktop.	['T1113']
POORAIM can perform screen capturing.	['T1113']
POWRUNER can capture a screenshot from a victim.	['T1113']
PcShare can take screen shots of a compromised machine.	['T1113']
Peppy can take screenshots on targeted systems.	['T1113']
PoetRAT has the ability to take screen captures.	['T1113']
Prikormka contains a module that captures screenshots of the victim's desktop.	['T1113']
Proton captures the content of the desktop with the screencapture binary.	['T1113']
Pteranodon can capture screenshots at a configurable interval.	['T1113']
Pupy can drop a mouse-logger that will take small screenshots around at each click and then send back to the server.	['T1113']
QuietSieve has taken screenshots every five minutes and saved them to the user's local Application Data folder under `Temp\SymbolSourceSymbols\icons` or `Temp\ModeAuto\icons`.	['T1113']
RCSession can capture screenshots from a compromised host.	['T1113']
RDAT can take a screenshot on the infected system.	['T1113']
ROKRAT can capture screenshots of the infected system using the `gdi32` library.	['T1113']
RTM can capture screenshots.	['T1113']
Remexi takes screenshots of windows of interest.	['T1113']
RemoteUtilities can take screenshots on a compromised host.	['T1113']
"RogueRobin has a command named ""$screenshot"" that may be responsible for taking screenshots of the victim machine."	['T1113']
"Rover takes screenshots of the compromised system's desktop and saves them to ""C:\system\screenshot.bmp"" for exfiltration every 60 minutes."	['T1113']
SHUTTERSPEED can capture screenshots.	['T1113']
SILENTTRINITY can take a screenshot of the current desktop.	['T1113']
"SLOTHFULMEDIA has taken a screenshot of a victim's desktop, named it ""Filter3.jpg"", and stored it in the local directory."	['T1113']
SMOKEDHAM can capture screenshots of the victim’s desktop.	['T1113']
SharpStage has the ability to capture the victim's screen.	['T1113']
Silence can capture victim screen activity.	['T1113']
Sliver can take screenshots of the victim’s active display.	['T1113']
Socksbot can take screenshots.	['T1113']
StoneDrill can take screenshots.	['T1113']
SysUpdate has the ability to capture screenshots.	['T1113']
T9000 can take screenshots of the desktop and target application windows, saving them to user directories as one byte XOR encrypted .dat files.	['T1113']
TURNEDUP is capable of taking screenshots.	['T1113']
TajMahal has the ability to take screenshots on an infected host including capturing content from windows of instant messaging applications.	['T1113']
The FunnyDream ScreenCap component can take screenshots on a compromised host.	['T1113']
TinyZBot contains screen capture functionality.	['T1113']
"Trojan.Karagany can take a desktop screenshot and save the file into ""\ProgramData\Mail\MailAg\shot.png""."	['T1113']
Turian has the ability to take screenshots.	['T1113']
Ursnif has used hooked APIs to take screenshots.	['T1113']
VERMIN can perform screen captures of the victim’s machine.	['T1113']
Valak has the ability to take screenshots on a compromised host.	['T1113']
XAgentOSX contains the takeScreenShot (along with startTakeScreenShot and stopTakeScreenShot) functions to take screenshots using the CGGetActiveDisplayList, CGDisplayCreateImage, and NSImage:initWithCGImage methods.	['T1113']
"XCSSET saves a screen capture of the victim's system with a numbered filename and "".jpg"" extension. Screen captures are taken at specified intervals based on the system."	['T1113']
ZLib has the ability to obtain screenshots of the compromised system.	['T1113']
ZxShell can capture screenshots.	['T1113']
jRAT has the capability to take screenshots of the victim’s machine.	['T1113']
njRAT can capture screenshots of the victim’s machines.	['T1113']
yty collects screenshots of the victim machine.	['T1113']
Magic Hound has compromised email credentials in order to steal sensitive data.	['T1114']
Silent Librarian has exfiltrated entire mailboxes from compromised accounts.	['T1114']
APT1 uses two utilities, GETMAIL and MAPIGET, to steal email. GETMAIL extracts emails from archived Outlook .pst files.	['T1114.001']
Carbanak searches recursively for Outlook personal storage tables (PST) files within user directories and sends them back to the C2 server.	['T1114.001']
"Chimera has harvested data from victim's e-mail including through execution of ""wmic /node:<ip> process call create ""cmd /c copy c:\Users\<username>\<path>\backup.pst c:\windows\temp\backup.pst"" copy ""i:\<path>\<username>\My Documents\<filename>.pst""
copy""."	['T1114.001']
CosmicDuke searches for Microsoft Outlook data files with extensions .pst and .ost for collection and exfiltration.	['T1114.001']
Crimson contains a command to collect and exfiltrate emails from Outlook.	['T1114.001']
Emotet has been observed leveraging a module that scrapes email data from Outlook.	['T1114.001']
Empire has the ability to collect emails on a target system.	['T1114.001']
Magic Hound has collected .PST archives.	['T1114.001']
Pupy can interact with a victim’s Outlook session and look through folders and emails.	['T1114.001']
QakBot can target and steal locally stored emails to support thread hijacking phishing campaigns.	['T1114.001']
Smoke Loader searches through Outlook files and directories (e.g., inbox, sent, templates, drafts, archives, etc.).	['T1114.001']
APT28 has collected emails from victim Microsoft Exchange servers.	['T1114.002']
"APT29 collected emails from specific individuals, such as executives and IT staff, using ""New-MailboxExportRequest"" followed by ""Get-MailboxExportRequest""."	['T1114.002']
"Chimera has harvested data from remote mailboxes including through execution of ""\\<hostname>\c$\Users\<username>\AppData\Local\Microsoft\Outlook*.ost""."	['T1114.002']
Dragonfly 2.0 accessed email accounts using Outlook Web Access.	['T1114.002']
FIN4 has accessed and hijacked online email communications using stolen credentials.	['T1114.002']
HAFNIUM has used web shells to export mailbox data.	['T1114.002']
Ke3chang has used compromised credentials and a .NET tool to dump data from Microsoft Exchange mailboxes.	['T1114.002']
Kimsuky has used tools such as the MailFetch mail crawler to collect victim emails (excluding spam) from online services via IMAP.	['T1114.002']
Leafminer used a tool called MailSniper to search through the Exchange server mailboxes for keywords.	['T1114.002']
LightNeuron collects Exchange emails matching rules specified in its configuration.	['T1114.002']
Magic Hound has exported emails from compromised Exchange servers.	['T1114.002']
MailSniper can be used for searching through email in Exchange and Office 365 environments.	['T1114.002']
"UNC2452 collected emails from specific individuals, such as executives and IT staff, using ""New-MailboxExportRequest"" followed by ""Get-MailboxExportRequest""."	['T1114.002']
Valak can collect sensitive mailing information from Exchange servers, including credentials and the domain certificate of an enterprise.	['T1114.002']
Kimsuky has set auto-forward rules on victim's e-mail accounts.	['T1114.003']
LAPSUS$ has set an Office 365 tenant level mail transport rule to send all mail in and out of the targeted organization to the newly created account.	['T1114.003']
Silent Librarian has set up auto forwarding rules on compromised e-mail accounts.	['T1114.003']
A JHUHUGIT variant accesses a screenshot saved in the clipboard and converts it to a JPG image.	['T1115']
APT38 used a Trojan called KEYLIME to collect data from the clipboard.	['T1115']
APT39 has used tools capable of stealing contents of the clipboard.	['T1115']
Agent Tesla can steal data from the victim’s clipboard.	['T1115']
Attor has a plugin that collects data stored in the Windows clipboard by using the OpenClipboard and GetClipboardData APIs.	['T1115']
Cadelspy has the ability to steal data from the clipboard.	['T1115']
Catchamas steals data stored in the clipboard.	['T1115']
Clambling has the ability to capture and store clipboard data.	['T1115']
CosmicDuke copies and exfiltrates the clipboard contents every 30 seconds.	['T1115']
DarkComet can steal data from the clipboard.	['T1115']
Empire can harvest clipboard data on both Windows and macOS systems.	['T1115']
Explosive has a function to use the OpenClipboard wrapper.	['T1115']
FlawedAmmyy can collect clipboard data.	['T1115']
KONNI had a feature to steal data from the clipboard.	['T1115']
MacSpy can steal clipboard contents.	['T1115']
Machete hijacks the clipboard data by creating an overlapped window that listens to keyboard events.	['T1115']
MarkiRAT can capture clipboard content.	['T1115']
Melcoz can monitor content saved to the clipboard.	['T1115']
Metamorfo has a function to hijack data from the clipboard by monitoring the contents of the clipboard and replacing the cryptocurrency wallet with the attacker's.	['T1115']
Operation Wocao has collected clipboard data in plaintext.	['T1115']
ROKRAT can extract clipboard data from a compromised host.	['T1115']
Remcos steals and modifies data from the clipboard.	['T1115']
Remexi collects text from the clipboard.	['T1115']
The executable version of Helminth has a module to log clipboard contents.	['T1115']
TinyZBot contains functionality to collect information from the clipboard.	['T1115']
VERMIN collects data stored in the clipboard.	['T1115']
jRAT can capture clipboard data.	['T1115']
A Helminth VBScript receives a batch script to execute a set of commands in a command prompt.	['T1119']
APT1 used a batch script to perform a series of discovery techniques and saves it to a text file.	['T1119']
APT28 used a publicly available tool to gather and compress multiple documents on the DCCC and DNC networks.	['T1119', 'T1560']
AppleSeed has automatically collected data from USB drives, keystrokes, and screen images before exfiltration.	['T1119']
Attor has automatically collected data about the compromised system.	['T1119']
BADNEWS monitors USB devices and copies files with certain extensions to a predefined directory.	['T1119']
Bankshot recursively generates a list of files within a directory and sends them back to the control server.	['T1119']
Confucius has used a file stealer to steal documents and images with the following extensions: txt, pdf, png, jpg, doc, xls, xlm, odp, ods, odt, rtf, ppt, xlsx, xlsm, docx, pptx, and jpeg.	['T1119']
During Frankenstein, the threat actors used Empire to automatically gather the username, domain name, machine name, and other system information.	['T1119']
During Operation Wocao, threat actors used a script to collect information about the infected system.	['T1119']
FIN6 has used a script to iterate through a list of compromised PoS systems, copy and remove data to a log file, and to bind to events from the submit payment button.	['T1119']
For all non-removable drives on a victim, USBStealer executes automated collection of certain files for later exfiltration.	['T1119']
Frankenstein has enumerated hosts via Empire, gathering the username, domain name, machine name, and other system information.	['T1119']
FunnyDream can monitor files for changes and automatically collect them.	['T1119']
Gamaredon Group has deployed scripts on compromised systems that automatically scan for interesting documents.	['T1119']
GoldFinder logged and stored information related to the route or hops a packet took from a compromised machine to a hardcoded C2 server, including the target C2 URL, HTTP response/status code, HTTP response headers and values, and data received from the C2 node.	['T1119']
InvisiMole can sort and collect specific documents as well as generate a list of all files on a newly inserted drive and store them in an encrypted file.	['T1119']
Ke3chang has performed frequent and scheduled data collection from victim networks.	['T1119']
MESSAGETAP checks two files, keyword_parm.txt and parm.txt, for instructions on how to target and save data parsed and extracted from SMS message data from the network traffic. If an SMS message contained either a phone number, IMSI number, or keyword that matched the predefined list, it is saved to a CSV file for later theft by the threat actor.	['T1119']
Metamorfo has automatically collected mouse clicks, continuous screenshots on the machine, and set timers to collect the contents of the clipboard and website browsing.	['T1119']
Micropsia executes an RAR tool to recursively archive files based on a predefined list of file extensions (*.xls, *.xlsx, *.csv, *.odt, *.doc, *.docx, *.ppt, *.pptx, *.pdf, *.mdb, *.accdb, *.accde, *.txt).	['T1119']
Mustang Panda used custom batch scripts to collect files automatically from a targeted system.	['T1119']
OilRig has used automated collection.	['T1119']
OutSteel can automatically scan for and collect files with specific extensions.	['T1119']
Patchwork developed a file stealer to search C:\ and collect files with certain extensions. Patchwork also executed a script to enumerate all drives, store them as a list, and upload generated files to the C2 server.	['T1119']
PoetRAT used file system monitoring to track modification and enable automatic exfiltration.	['T1119']
PoshC2 contains a module for recursively parsing through files and directories to gather valid credit card numbers.	['T1119']
RTM monitors browsing activity and automatically captures screenshots if a victim browses to a URL matching one of a list of strings.	['T1119']
Ramsay can conduct an initial scan for Microsoft Word documents on the local system, removable media, and connected network drives, before tagging and collecting them. It can continue tagging documents to collect with follow up scans.	['T1119']
Sidewinder has used tools to automatically collect system and network configuration information.	['T1119']
StrongPity has a file searcher component that can automatically collect and archive files based on a predefined list of file extensions.	['T1119']
TajMahal has the ability to index and compress files into a send queue for exfiltration.	['T1119']
VERMIN saves each collected file with the automatically generated format {0:dd-MM-yyyy}.txt .	['T1119']
Valak can download a module to search for and build a report of harvested credential data.	['T1119']
WindTail can identify and add files that possess specific file extensions to an array for archiving.	['T1119']
Zebrocy scans the system and automatically collects files with the following extensions: .doc, .docx, ,.xls, .xlsx, .pdf, .pptx, .rar, .zip, .jpg, .jpeg, .bmp, .tiff, .kum, .tlg, .sbx, .cr, .hse, .hsf, and .lhz.	['T1119']
ccf32 can be used to automatically collect files from a compromised host.	['T1119']
ADVSTORESHELL can list connected devices.	['T1120']
APT28 uses a module to receive a notification every time a USB mass storage device is inserted into a victim.	['T1120']
APT37 has a Bluetooth device harvester, which uses Windows Bluetooth APIs to find information on connected Bluetooth devices.	['T1120']
Attor has a plugin that collects information about inserted storage devices, modems, and phone devices.	['T1120']
BADNEWS checks for new hard drives on the victim, such as USB devices, by listening for the WM_DEVICECHANGE window message.	['T1120']
BackdoorDiplomacy has used an executable to detect removable media, such as USB flash drives.	['T1120']
Bandook can detect USB devices.	['T1120']
BlackEnergy can gather very specific information about attached USB devices, to include device instance ID and drive geometry.	['T1120']
Cadelspy has the ability to steal information about printers and the documents sent to printers.	['T1120']
Crimson has the ability to discover pluggable/removable drives to extract files from.	['T1120']
